link_id,lane_km,road_capacity_utilization,avg_speed,congestion_index,speed_performance_index,simulated_traffic_volume,vol_car
1681,0.09347038313037655,0.07934640522875817,68.52735512761792,0.9789576132029819,0.9789576132029819,2428.0,2428.0
1682,0.09347038313037655,0.09107843137254902,68.39041198657044,0.9770010733935964,0.9770010733935964,2787.0,2787.0
1683,0.09925826753790697,0.0784640522875817,64.34673895560866,0.9191752897593299,0.9191752897593299,2401.0,2401.0
1684,0.09925826753790697,0.08401960784313726,64.49876968213593,0.9213442555457875,0.9213442555457875,2571.0,2571.0
1685,0.05238542857019541,0.07326797385620915,66.12303550648973,0.9445964604606051,0.9445964604606051,2242.0,2242.0
1686,0.05238542857019541,0.07986928104575164,66.17301376445818,0.9453096022794742,0.9453096022794742,2444.0,2444.0
1687,0.0908637969050274,0.07009803921568628,67.526776309984,0.9645705949128038,0.9645705949128038,2145.0,2145.0
1688,0.0908637969050274,0.07715686274509805,67.52427249374274,0.9645303880144951,0.9645303880144951,2361.0,2361.0
1689,0.0779555279269032,0.06875816993464053,62.47850705180028,0.8925339308862573,0.8925339308862573,2104.0,2104.0
169,0.1293325138207646,0.016277777777777776,29.524267930147438,0.9841138194017236,0.9841138194017236,293.0,293.0
1690,0.0779555279269032,0.07411764705882352,62.72389552715133,0.8960387455407773,0.8960387455407773,2268.0,2268.0
1691,0.07473831748981614,0.06241830065359477,68.5239810014211,0.9788323301374101,0.9788323301374101,1910.0,1910.0
1692,0.07473831748981614,0.07209150326797387,68.50636242653134,0.9785769232936585,0.9785769232936585,2206.0,2206.0
1693,0.04040000588928247,0.06133986928104575,58.3402037876528,0.8332737938164394,0.8332737938164394,1877.0,1877.0
1694,0.04040000588928247,0.0711764705882353,58.52249067535535,0.8358707245365394,0.8358707245365394,2178.0,2178.0
1695,0.040003374107816486,0.04666666666666666,58.070308669261294,0.8295053428810331,0.8295053428810331,1428.0,1428.0
1696,0.040003374107816486,0.05967320261437909,58.44947173309393,0.8349187537490389,0.8349187537490389,1826.0,1826.0
1697,0.09011890772770717,0.04490196078431373,67.23446157330446,0.9604243906734161,0.9604243906734161,1374.0,1374.0
1698,0.09011890772770717,0.05375816993464052,67.2960063668343,0.9613005148497092,0.9613005148497092,1645.0,1645.0
1699,0.2591887474986269,0.04630718954248366,68.17777758407291,0.9739439396861552,0.9739439396861552,1417.0,1417.0
17,0.09527247891020212,0.018452380952380953,19.53652741701199,0.9768249675910441,0.9768249675910441,186.0,186.0
170,0.13216267728802106,0.03038888888888889,29.847260000361395,0.9948918896294273,0.9948918896294273,547.0,547.0
1700,0.2591887474986269,0.053137254901960786,68.23222156727846,0.9747206058059473,0.9747206058059473,1626.0,1626.0
1701,0.40294450764429746,0.04513071895424836,69.4919351293588,0.9927229000722597,0.9927229000722597,1381.0,1381.0
1702,0.40294450764429746,0.04879084967320261,69.50565392725446,0.9929180178835609,0.9929180178835609,1493.0,1493.0
1703,0.4790882026659664,0.045294117647058825,69.4482056833796,0.9921019353930216,0.9921019353930216,1386.0,1386.0
1704,0.4790882026659664,0.045294117647058825,69.47247909304737,0.9924480034494001,0.9924480034494001,1386.0,1386.0
1705,0.05909478593561731,0.003869047619047619,19.83511462122163,0.9917513970093436,0.9917513970093436,39.0,39.0
1706,0.05909478593561731,0.013492063492063491,19.664870871330717,0.9832401726374063,0.9832401726374063,136.0,136.0
1707,0.06674351945362493,0.013095238095238094,19.302159550936693,0.9650703949228637,0.9650703949228637,132.0,132.0
1708,0.06674351945362493,0.013095238095238096,19.289559434392668,0.9644411118384311,0.9644411118384311,132.0,132.0
1709,0.44034895462260104,0.06547619047619048,19.887989042646236,0.9943944376304061,0.9943944376304061,660.0,660.0
171,0.13216267728802106,0.02638888888888889,29.81233255137512,0.9937286684961677,0.9937286684961677,475.0,475.0
1710,0.44034895462260104,0.01369047619047619,19.921407165669343,0.9960644902493223,0.9960644902493223,138.0,138.0
1711,0.10558444022032672,0.04875,39.13459896985433,0.8245511568487809,0.8696158405756527,1404.0,1404.0
1712,0.03298848737996294,0.0012896825396825399,19.983434666618464,0.9990301207561457,0.9990301207561457,13.0,13.0
1713,0.03298848737996294,0.00248015873015873,19.961556248383904,0.9979524771518633,0.9979524771518633,25.0,25.0
1714,0.007423547033414051,0.002976190476190476,18.619989602522818,0.9308581735431801,0.9308581735431801,30.0,30.0
1715,0.007423547033414051,0.003273809523809524,18.204915528124594,0.9101156256061341,0.9101156256061341,33.0,33.0
1716,0.309390118230946,0.006051587301587302,19.965570630798222,0.9982756342307892,0.9982756342307892,61.0,61.0
1717,0.309390118230946,0.01865079365079365,19.94161352573821,0.9970786067803948,0.9970786067803948,188.0,188.0
1718,0.6605494393902364,0.014980158730158729,19.981615369125297,0.9990747032129579,0.9990747032129579,151.0,151.0
1719,0.6605494393902364,0.016865079365079368,19.988413555828142,0.9994165817829401,0.9994165817829401,170.0,170.0
172,0.015245872787402507,0.030444444444444444,28.647300352948932,0.9547490339347243,0.9547490339347243,548.0,548.0
1720,0.43491906960447113,0.005952380952380953,19.964284881189545,0.9982098125062356,0.9982098125062356,60.0,60.0
1721,0.43491906960447113,0.00753968253968254,19.940097117105935,0.9970009422758105,0.9970009422758105,76.0,76.0
1722,0.15658532478567025,0.00496031746031746,19.837624768821588,0.9918720972615126,0.9918720972615126,50.0,50.0
1723,0.15658532478567025,0.005158730158730159,19.82460557763192,0.9912215351446191,0.9912215351446191,52.0,52.0
1724,0.02990326632249354,0.0023809523809523807,19.65881399149882,0.9828496649458011,0.9828496649458011,24.0,24.0
1725,0.02990326632249354,0.0047619047619047615,19.35836450684835,0.967843121773377,0.967843121773377,48.0,48.0
1726,0.4240685011575843,0.0052579365079365075,19.97297601209828,0.9986451505851566,0.9986451505851566,53.0,53.0
1727,0.4240685011575843,0.0020833333333333333,19.967553910720568,0.998374180702188,0.998374180702188,21.0,21.0
1728,0.1452478178338128,0.004861111111111111,19.855152495144228,0.9927397216905474,0.9927397216905474,49.0,49.0
1729,0.1452478178338128,0.008432539682539684,19.75292817782564,0.9876321348246175,0.9876321348246175,85.0,85.0
173,0.015245872787402507,0.025,28.58977921721669,0.9528632833888754,0.9528632833888754,450.0,450.0
1730,0.4822878124505809,0.014087301587301586,19.97254868609932,0.998621049275887,0.998621049275887,142.0,142.0
1731,0.4822878124505809,0.024107142857142858,19.975920474305703,0.9987915735435029,0.9987915735435029,243.0,243.0
1732,0.3795044860174377,0.019642857142857142,19.90448144236138,0.9952171766147612,0.9952171766147612,198.0,198.0
1733,0.3795044860174377,0.03968253968253969,19.869261155482715,0.993457516744692,0.993457516744692,400.0,400.0
1734,0.03090736811214835,0.0,20.00117296489917,1.0,1.0,0.0,0.0
1735,0.03090736811214835,0.007936507936507938,19.424541926261817,0.9711916629984284,0.9711916629984284,80.0,80.0
1736,0.10775912741589053,5.952380952380954E-4,19.981787330470738,0.9990572545857193,0.9990572545857193,6.0,6.0
1737,0.10775912741589053,0.010714285714285714,19.748987947270884,0.9874300611429229,0.9874300611429229,108.0,108.0
1738,0.06601697857215691,2.9761904761904775E-4,20.000094492953373,1.0,1.0,3.0,3.0
1739,0.06601697857215691,2.9761904761904775E-4,19.994000714162553,0.9996954587056985,0.9996954587056985,3.0,3.0
174,0.17812368702311326,0.001888888888888889,29.850011700349242,0.9949679552685374,0.9949679552685374,34.0,34.0
1740,0.10467951541167836,0.0019841269841269845,19.986472117521007,0.9993083893600969,0.9993083893600969,20.0,20.0
1741,0.10467951541167836,2.9761904761904765E-4,19.995134542015197,0.9997406460100363,0.9997406460100363,3.0,3.0
1742,0.2695783163655473,0.004761904761904762,19.987818504887358,0.9993890105961476,0.9993890105961476,48.0,48.0
1743,0.2695783163655473,2.9761904761904775E-4,19.995992330741572,0.9997976602660708,0.9997976602660708,3.0,3.0
1744,0.07561784735613183,9.92063492063492E-4,20.000312282864932,1.0,1.0,10.0,10.0
1745,0.07561784735613183,9.92063492063492E-4,19.942424474248604,0.9971072360424384,0.9971072360424384,10.0,10.0
1746,0.19205574444517934,0.003968253968253968,19.969305354388574,0.9984644071433296,0.9984644071433296,40.0,40.0
1747,0.19205574444517934,0.0012896825396825399,19.96674582806172,0.9983364410719404,0.9983364410719404,13.0,13.0
1748,0.066235970536105,0.09226190476190477,19.74196715690884,0.9870796936964855,0.9870796936964855,930.0,930.0
1749,0.066235970536105,0.08363095238095239,19.830427672464747,0.9915023047154152,0.9915023047154152,843.0,843.0
175,0.17812368702311326,0.0015,29.82333451256246,0.9940799473747499,0.9940799473747499,27.0,27.0
1750,0.09136375080899137,0.08938492063492064,19.63993848001448,0.9819827784625241,0.9819827784625241,901.0,901.0
1751,0.09136375080899137,0.08472222222222223,19.59876711746454,0.979924511303925,0.979924511303925,854.0,854.0
1752,0.07384212246559209,0.09781746031746032,19.320420026451316,0.9659995613295654,0.9659995613295654,986.0,986.0
1753,0.07384212246559209,0.0935515873015873,19.15888632271031,0.9579237884826426,0.9579237884826426,943.0,943.0
1754,0.18749996163243185,0.0026785714285714286,19.994436375678404,0.9996936189875463,0.9996936189875463,27.0,27.0
1755,0.18749996163243185,8.928571428571428E-4,19.989822269320047,0.9994638332282059,0.9994638332282059,9.0,9.0
1756,0.08795458760585707,0.0010912698412698413,19.994441323591815,0.9996715347051841,0.9996715347051841,11.0,11.0
1757,0.08795458760585707,6.944444444444445E-4,19.985638781128415,0.999233580978763,0.999233580978763,7.0,7.0
1758,0.23105154259119015,0.008333333333333333,19.93897240615499,0.9969440302560583,0.9969440302560583,84.0,84.0
1759,0.23105154259119015,0.01597222222222222,19.90700141405913,0.9953465238448316,0.9953465238448316,161.0,161.0
176,0.10881901407610321,0.017833333333333333,28.970312438439066,0.9656665199162848,0.9656665199162848,321.0,321.0
1760,0.2549364524648659,0.0057539682539682535,19.994157670745388,0.9996971778360757,0.9996971778360757,58.0,58.0
1761,0.2549364524648659,0.018353174603174604,19.97691108292287,0.9988391817049569,0.9988391817049569,185.0,185.0
1762,0.10118300016960717,0.014305555555555556,43.652806433596886,0.9700063554375941,0.9700063554375941,412.0,412.0
1763,0.04814815206922037,0.041567460317460315,19.6324243654612,0.9815819108617644,0.9815819108617644,419.0,419.0
1764,0.04814815206922037,0.03591269841269841,19.599472210683604,0.9799383140832207,0.9799383140832207,362.0,362.0
1765,0.11044101256258264,0.0013888888888888887,19.994082383503788,0.9996858913053773,0.9996858913053773,14.0,14.0
1766,0.11044101256258264,0.0012896825396825399,19.98651973808144,0.99930896087183,0.99930896087183,13.0,13.0
1767,0.08736572700314824,0.002182539682539682,19.95808571806319,0.9978580535981773,0.9978580535981773,22.0,22.0
1768,0.08736572700314824,0.004265873015873016,19.907952861004052,0.995359116129384,0.995359116129384,43.0,43.0
1769,0.0630596325999608,0.005456349206349206,19.707871410852288,0.9853464241040074,0.9853464241040074,55.0,55.0
177,0.10881901407610321,0.011555555555555557,29.052868218925703,0.9684174804262634,0.9684174804262634,208.0,208.0
1770,0.0630596325999608,0.006349206349206349,19.60918484987379,0.9804168106989434,0.9804168106989434,64.0,64.0
1771,0.03007169375554962,0.00753968253968254,19.246220038562754,0.9622047614826483,0.9622047614826483,76.0,76.0
1772,0.03007169375554962,0.008432539682539684,19.13373195685541,0.9565873239838707,0.9565873239838707,85.0,85.0
1773,0.07938802177526542,0.006448412698412699,19.704913718929912,0.9852050816572453,0.9852050816572453,65.0,65.0
1774,0.07938802177526542,0.018055555555555554,19.506397704007835,0.9752885091586984,0.9752885091586984,182.0,182.0
1775,0.10887479819333211,0.008234126984126984,19.870334714245327,0.9935007155827048,0.9935007155827048,83.0,83.0
1776,0.10887479819333211,0.007738095238095238,19.866136698253857,0.993291061246663,0.993291061246663,78.0,78.0
1777,0.111102583306475,0.015376984126984126,19.97948422071225,0.9989604051110442,0.9989604051110442,155.0,155.0
1778,0.111102583306475,0.013591269841269842,19.99450911050215,0.9997123762281482,0.9997123762281482,137.0,137.0
1779,0.18315232804793044,0.023115079365079366,19.96018757398761,0.9980028907143164,0.9980028907143164,233.0,233.0
178,0.7806262974002801,0.00938888888888889,30.000049860058805,1.0,1.0,169.0,169.0
1780,0.18315232804793044,0.039384920634920634,19.951443705427337,0.9975658296941612,0.9975658296941612,397.0,397.0
1781,0.09044062405990781,0.02628968253968254,19.550330590887675,0.9775067366309761,0.9775067366309761,265.0,265.0
1782,0.09044062405990781,0.040773809523809525,19.5406258024933,0.9770214972112571,0.9770214972112571,411.0,411.0
1783,0.09744162092700537,0.016765873015873015,19.78179306173907,0.9890735893757521,0.9890735893757521,169.0,169.0
1784,0.09744162092700537,0.03898809523809524,19.6592369325412,0.982947535320717,0.982947535320717,393.0,393.0
1785,0.11607068468321032,0.006845238095238095,19.937331363168997,0.9968431287669958,0.9968431287669958,69.0,69.0
1786,0.11607068468321032,0.01507936507936508,19.928526201724722,0.9964075585730728,0.9964075585730728,152.0,152.0
1787,0.055040216275421286,0.00496031746031746,19.950106130053424,0.9974877210093455,0.9974877210093455,50.0,50.0
1788,0.055040216275421286,0.013194444444444444,19.905401678915215,0.9952570204364332,0.9952570204364332,133.0,133.0
1789,0.0358015843027613,0.004861111111111111,19.539793252391938,0.9769564719192905,0.9769564719192905,49.0,49.0
179,0.7806262974002801,0.00938888888888889,29.953590341353763,0.9984520938148765,0.9984520938148765,169.0,169.0
1790,0.0358015843027613,0.0047619047619047615,19.47133784212961,0.9735373892617636,0.9735373892617636,48.0,48.0
1791,0.008544920168782557,0.001091269841269841,20.001113529009885,1.0,1.0,11.0,11.0
1792,0.008544920168782557,0.001091269841269841,19.567964414147266,0.9783477639241028,0.9783477639241028,11.0,11.0
1793,0.08492940638960152,0.05427083333333333,43.467442752292605,0.9490305732771849,0.9659193913460683,1563.0,1563.0
1794,0.08620318856897242,0.01140873015873016,19.750256410035636,0.9874897015272137,0.9874897015272137,115.0,115.0
1795,0.10727761215085024,0.012698412698412698,19.733606716284346,0.9866484090916096,0.9866484090916096,128.0,128.0
1796,0.07223974407685085,0.017162698412698414,19.39757564438511,0.9698718765254921,0.9698718765254921,173.0,173.0
1797,0.16095286792501357,0.007341269841269841,19.994314600330693,0.9997032940260672,0.9997032940260672,74.0,74.0
1798,0.04595033186728267,0.010615079365079364,19.356618966060424,0.9678265095630688,0.9678265095630688,107.0,107.0
1799,0.02518349612323829,0.010218253968253968,19.260707837444397,0.9630314864228123,0.9630314864228123,103.0,103.0
18,0.0949750147019636,0.0033730158730158727,20.000588062419947,1.0,1.0,34.0,34.0
180,0.059165523860363854,0.004067460317460318,19.83528619567444,0.9917091452382929,0.9917091452382929,41.0,41.0
1801,0.02206191663743997,0.0014880952380952382,19.985625549968738,0.9992485675713332,0.9992485675713332,15.0,15.0
1802,0.02206191663743997,0.0023809523809523807,19.978073190883112,0.9988728513569998,0.9988728513569998,24.0,24.0
1803,0.06496366426365882,0.007738095238095238,20.000786055689026,1.0,1.0,78.0,78.0
1804,0.06496366426365882,0.007738095238095238,19.798243373288273,0.989888423232141,0.989888423232141,78.0,78.0
1805,0.06896177170450435,0.036210317460317464,19.481598963752504,0.974075457930028,0.974075457930028,365.0,365.0
1806,0.06896177170450435,0.011706349206349206,19.56693712251605,0.9783416673836903,0.9783416673836903,118.0,118.0
1807,0.10772569940058382,0.009325396825396825,19.803660057386786,0.9901611472162801,0.9901611472162801,94.0,94.0
1808,0.10772569940058382,0.0036706349206349206,19.854495031575304,0.9927002059991755,0.9927002059991755,37.0,37.0
1809,0.08341007473355597,0.019246031746031744,19.42787942691302,0.9713634933084471,0.9713634933084471,194.0,194.0
181,0.059165523860363854,0.003968253968253969,19.841934418792373,0.9920407794287612,0.9920407794287612,40.0,40.0
1810,0.08341007473355597,0.0067460317460317455,19.589811380713385,0.9794544469175016,0.9794544469175016,68.0,68.0
1811,0.12786800363274342,0.02847222222222222,19.560050612663144,0.97799686699949,0.97799686699949,287.0,287.0
1812,0.12786800363274342,0.010714285714285714,19.637011648653026,0.9818442653027917,0.9818442653027917,108.0,108.0
1813,0.026595332790587158,0.022321428571428572,19.610155024914015,0.9804896577113548,0.9804896577113548,225.0,225.0
1814,0.026595332790587158,0.0035714285714285713,19.77230250112632,0.9885890286125477,0.9885890286125477,36.0,36.0
1815,0.269414637621566,0.009623015873015872,20.000261793987658,1.0,1.0,97.0,97.0
1816,0.269414637621566,0.009623015873015872,19.925722822084335,0.996277687340032,0.996277687340032,97.0,97.0
1817,0.10197205059356416,0.0011904761904761906,19.972721187686815,0.998585458567635,0.998585458567635,12.0,12.0
1818,0.10197205059356416,3.9682539682539693E-4,19.972721187686815,0.998585458567635,0.998585458567635,4.0,4.0
1819,0.026857670840440592,0.0015873015873015875,19.925485979194516,0.9962045588834841,0.9962045588834841,16.0,16.0
182,0.0571541633940104,0.005952380952380953,19.536569634344875,0.9767814325723317,0.9767814325723317,60.0,60.0
1820,0.026857670840440592,0.0017857142857142854,19.904734344815317,0.9951694385789798,0.9951694385789798,18.0,18.0
1821,0.0378881204770484,0.00376984126984127,19.884000428034785,0.99410261471594,0.99410261471594,38.0,38.0
1822,0.0378881204770484,0.0037698412698412695,19.864008060750876,0.9931056289648742,0.9931056289648742,38.0,38.0
1823,0.03376470653723406,8.928571428571429E-4,20.00212992167889,1.0,1.0,9.0,9.0
1824,0.03376470653723406,8.928571428571429E-4,19.78234461313473,0.9890196092464539,0.9890196092464539,9.0,9.0
1825,0.17726887641763114,0.010912698412698412,19.96629221992792,0.9983065602395446,0.9983065602395446,110.0,110.0
1826,0.17726887641763114,0.007638888888888889,19.975496885431596,0.9987670532165623,0.9987670532165623,77.0,77.0
1827,0.16825967777753897,0.009920634920634922,19.84135560258403,0.9920511917449902,0.9920511917449902,100.0,100.0
1828,0.16825967777753897,0.011904761904761904,19.82681573478406,0.9913254743845463,0.9913254743845463,120.0,120.0
1829,0.12757473311898518,0.009523809523809523,19.97727940528314,0.998851873937266,0.998851873937266,96.0,96.0
183,0.0571541633940104,0.0047619047619047615,19.609818628402476,0.9804400879893317,0.9804400879893317,48.0,48.0
1830,0.12757473311898518,0.012103174603174604,19.983911271052776,0.9991832622032579,0.9991832622032579,122.0,122.0
1831,0.061812946141570915,0.013591269841269842,19.331354469406694,0.9665516426263807,0.9665516426263807,137.0,137.0
1832,0.061812946141570915,0.01597222222222222,19.377017810193966,0.9688335726777478,0.9688335726777478,161.0,161.0
1833,0.22652321072678114,0.011904761904761906,19.946861145649336,0.9973403753450354,0.9973403753450354,120.0,120.0
1834,0.22652321072678114,0.014285714285714285,19.93985324085699,0.9969901619316847,0.9969901619316847,144.0,144.0
1835,0.28257763004120057,0.005853174603174603,19.992547639323206,0.9996110350702258,0.9996110350702258,59.0,59.0
1836,0.28257763004120057,0.004265873015873016,19.987510778224582,0.9993609861867995,0.9993609861867995,43.0,43.0
1837,0.22873551962142522,0.017261904761904763,20.000191164799645,1.0,1.0,174.0,174.0
1838,0.22873551962142522,0.017261904761904763,19.823582333889046,0.9911738397494622,0.9911738397494622,174.0,174.0
1839,0.02986739331863067,0.01130952380952381,19.090464457120294,0.9545095373070276,0.9545095373070276,114.0,114.0
184,0.0573870599523314,0.0041666666666666675,19.683569884535686,0.9841304638120183,0.9841304638120183,42.0,42.0
1840,0.02986739331863067,0.00873015873015873,19.177133232375247,0.9588419623254059,0.9588419623254059,88.0,88.0
1841,0.08000137780689295,0.06646825396825397,19.30611418671897,0.9652974568467458,0.9652974568467458,670.0,670.0
1842,0.08000137780689295,0.0818452380952381,19.32619888320897,0.9663015122693067,0.9663015122693067,825.0,825.0
1843,0.049529283189602306,0.06795634920634921,19.83440274614652,0.9917055728911884,0.9917055728911884,685.0,685.0
1844,0.049529283189602306,0.033134920634920635,19.904764216487617,0.9952220633195328,0.9952220633195328,334.0,334.0
1845,0.1270002691854377,0.06031746031746032,19.936232122549917,0.9968105905000241,0.9968105905000241,608.0,608.0
1846,0.1270002691854377,0.036904761904761905,19.832895627960145,0.9916436774551032,0.9916436774551032,372.0,372.0
1847,0.022742853938326864,0.008035714285714287,18.83174150906357,0.9414690103663832,0.9414690103663832,81.0,81.0
1848,0.022742853938326864,0.0018849206349206352,19.36091710027211,0.9679023605235004,0.9679023605235004,19.0,19.0
1849,0.19755358197037662,0.015873015873015872,20.000362639369946,1.0,1.0,160.0,160.0
185,0.0573870599523314,0.005357142857142857,19.60731493266757,0.9803217751269027,0.9803217751269027,54.0,54.0
1850,0.19755358197037662,0.015873015873015872,19.876432301954708,0.9938116047401275,0.9938116047401275,160.0,160.0
1851,0.12520617108636722,0.02123015873015873,19.775283828271323,0.9887615797024304,0.9887615797024304,214.0,214.0
1852,0.12520617108636722,0.04573412698412699,19.78201754098262,0.989098623808151,0.989098623808151,461.0,461.0
1853,0.15508835769240442,0.026984126984126982,19.954437469709674,0.997705337107563,0.997705337107563,272.0,272.0
1854,0.15508835769240442,0.05109126984126984,19.934259825352115,0.9966984797522875,0.9966984797522875,515.0,515.0
1855,0.1703466842098053,0.01865079365079365,19.88986082078249,0.9944857819991815,0.9944857819991815,188.0,188.0
1856,0.1703466842098053,0.04960317460317461,19.87883324271868,0.9939357727261687,0.9939357727261687,500.0,500.0
1857,0.03466919614249038,0.02222222222222222,18.935546643894188,0.9467385691938053,0.9467385691938053,224.0,224.0
1858,0.03466919614249038,0.05158730158730159,18.74354086758192,0.9371443608489219,0.9371443608489219,520.0,520.0
1859,0.11098635946540841,0.025297619047619048,19.939910101959807,0.9969810197458514,0.9969810197458514,255.0,255.0
186,0.18375426653738297,0.01746031746031746,19.745403315772954,0.9872578305615203,0.9872578305615203,176.0,176.0
1860,0.11098635946540841,0.06111111111111111,19.980009973874303,0.9989882855536765,0.9989882855536765,616.0,616.0
1861,0.06754156171200948,0.0010912698412698413,19.946750891500052,0.9972996189364157,0.9972996189364157,11.0,11.0
1862,0.06754156171200948,1.9841269841269844E-4,19.973771191543978,0.9986498094682079,0.9986498094682079,2.0,2.0
1863,0.17074643820687263,0.043154761904761904,19.871188380763172,0.9935539455005497,0.9935539455005497,435.0,435.0
1864,0.17074643820687263,0.06081349206349206,19.881172585444567,0.9940529124662811,0.9940529124662811,613.0,613.0
1865,0.1789290402617467,0.04434523809523809,19.736710346276155,0.9868322098935303,0.9868322098935303,447.0,447.0
1866,0.1789290402617467,0.011805555555555555,19.773332720093954,0.9886628875950498,0.9886628875950498,119.0,119.0
1867,0.11487894066995312,0.04712301587301587,19.79149597150552,0.9895700534825546,0.9895700534825546,475.0,475.0
1868,0.11487894066995312,0.014087301587301588,19.831416995876246,0.9915652611290516,0.9915652611290516,142.0,142.0
1869,0.07957225814510138,0.08938492063492064,19.34642687635808,0.9673211274981156,0.9673211274981156,901.0,901.0
187,0.18375426653738297,0.007440476190476191,19.843628810895037,0.9921645098408514,0.9921645098408514,75.0,75.0
1870,0.07957225814510138,0.044642857142857144,19.515235988483454,0.9757615831043843,0.9757615831043843,450.0,450.0
1871,0.224792648270097,0.004464285714285714,20.000334481052572,1.0,1.0,45.0,45.0
1872,0.224792648270097,0.004464285714285714,19.929256056580783,0.9964506082073308,0.9964506082073308,45.0,45.0
1873,0.21548779826463857,0.004774305555555556,44.58538440249842,0.9907851666064086,0.9907851666064086,55.0,55.0
1874,0.21548779826463857,0.004774305555555555,44.32814506960609,0.9850689388401735,0.9850689388401735,55.0,55.0
1875,0.25106076441819064,0.0421875,43.81590394716299,0.9736657622294811,0.9736657622294811,486.0,486.0
1876,0.25106076441819064,0.022829861111111113,43.93638261420485,0.9763426192999923,0.9763426192999923,263.0,263.0
1877,0.2145331478829505,0.017534722222222222,43.97471616437739,0.9771957373355888,0.9771957373355888,202.0,202.0
1878,0.2145331478829505,0.01545138888888889,44.05326422719854,0.9789400629351754,0.9789400629351754,178.0,178.0
1879,0.18021072082935,0.010218253968253968,19.882465695679514,0.9941026830853859,0.9941026830853859,103.0,103.0
188,0.1187110503872128,0.0072420634920634915,19.77313115688536,0.9886285912161628,0.9886285912161628,73.0,73.0
1880,0.18021072082935,0.004563492063492063,19.885493742420515,0.9942546825731196,0.9942546825731196,46.0,46.0
1881,0.0569090263536012,0.005654761904761905,20.00121984506144,1.0,1.0,57.0,57.0
1882,0.0569090263536012,0.005654761904761905,19.58541797076349,0.979228331028218,0.979228331028218,57.0,57.0
1883,0.1866500731669975,0.004464285714285714,20.00000784002116,1.0,1.0,45.0,45.0
1884,0.1866500731669975,0.004464285714285715,19.93827374719389,0.9969133974422453,0.9969133974422453,45.0,45.0
1885,0.25717812959452807,0.007638888888888889,19.915293201340937,0.9957636768238933,0.9957636768238933,77.0,77.0
1886,0.25717812959452807,4.960317460317461E-4,19.987474151147484,0.9993723965665027,0.9993723965665027,5.0,5.0
1887,0.21526444396832378,0.03273809523809524,19.907077792307486,0.9953463094661532,0.9953463094661532,330.0,330.0
1888,0.21526444396832378,0.0012896825396825397,19.98679449064455,0.9993258544719505,0.9993258544719505,13.0,13.0
1889,0.13758832991663214,0.05793650793650794,19.879110559504817,0.9939388827855719,0.9939388827855719,584.0,584.0
189,0.1187110503872128,0.007341269841269841,19.767136561229005,0.9883293436165881,0.9883293436165881,74.0,74.0
1890,0.13758832991663214,0.035515873015873015,19.84663480785951,0.9923139603040109,0.9923139603040109,358.0,358.0
1891,0.24898520794389556,0.0695436507936508,19.885407671763282,0.9942669327688012,0.9942669327688012,701.0,701.0
1892,0.24898520794389556,0.01498015873015873,19.955307832935972,0.9977613134057335,0.9977613134057335,151.0,151.0
1893,0.24909378956480713,0.0051587301587301595,19.99811566552735,0.9998867236956009,0.9998867236956009,52.0,52.0
1894,0.24909378956480713,5.952380952380953E-4,19.995837842935646,0.9997734473912018,0.9997734473912018,6.0,6.0
1895,0.15630519091574538,0.004265873015873016,19.907342159908353,0.9953390860174255,0.9953390860174255,43.0,43.0
1896,0.15630519091574538,0.003869047619047619,19.845127450071576,0.9922318100290425,0.9922318100290425,39.0,39.0
1897,0.05580253255515187,0.0011904761904761906,20.000907725860888,1.0,1.0,12.0,12.0
1898,0.05580253255515187,0.0011904761904761906,19.801732019757523,0.9900464152075764,0.9900464152075764,12.0,12.0
1899,0.2867862652547402,0.024603174603174603,19.903982508791383,0.995192309791503,0.995192309791503,124.0,124.0
19,0.0949750147019636,0.0033730158730158727,19.75966662693426,0.9879609727234545,0.9879609727234545,34.0,34.0
190,0.02893461770257546,0.00376984126984127,19.533367060215042,0.9766318232115988,0.9766318232115988,19.0,19.0
1900,0.2867862652547402,0.007738095238095238,19.927619495962784,0.9963734136885657,0.9963734136885657,39.0,39.0
1901,0.2528051709754444,0.042956349206349206,19.869675599883543,0.9934737656611287,0.9934737656611287,433.0,433.0
1902,0.2528051709754444,0.007936507936507936,19.930769990573765,0.996524649919153,0.996524649919153,80.0,80.0
1903,0.16106951969800545,0.04484126984126984,19.92636487656807,0.9963093871499924,0.9963093871499924,452.0,452.0
1904,0.16106951969800545,0.017063492063492065,19.994629019334337,0.9997218562317716,0.9997218562317716,172.0,172.0
1905,0.18262341496297807,0.05119047619047619,19.921859893440484,0.9960897290761364,0.9960897290761364,516.0,516.0
1906,0.18262341496297807,0.030357142857142857,19.92864404544029,0.9964290047093742,0.9964290047093742,306.0,306.0
1907,0.2066536790868404,0.04414682539682539,19.759557109513413,0.9879682119300368,0.9879682119300368,445.0,445.0
1908,0.2066536790868404,0.028373015873015873,19.779554974297046,0.9889690324332219,0.9889690324332219,286.0,286.0
1909,0.13389050579229808,0.025892857142857145,19.680676309325662,0.9840270224592217,0.9840270224592217,261.0,261.0
191,0.02893461770257546,0.00376984126984127,19.698374384670974,0.9848794150192698,0.9848794150192698,19.0,19.0
1910,0.13389050579229808,0.02529761904761905,19.63474729639169,0.9817312007946584,0.9817312007946584,255.0,255.0
1911,0.10360927879095122,0.030357142857142857,19.775147215600477,0.988739018120794,0.988739018120794,306.0,306.0
